735694,2014,4,5,0,,,0,0,0,0,0,0,0,NA
735695,2014,4,6,0,,,0,0,0,0,0,0,0,NA
735696,2014,4,7,0,,,0,0,0,0,0,0,0,NA
735697,2014,4,8,0,,,0,0,0,0,0,0,0,NA
735698,2014,4,9,0,Solapamento,Taboao,0,0,0,0,0,0,0,NA
735699,2014,4,10,0,,,0,0,0,0,0,0,0,NA
735700,2014,4,11,1,,,0,0,0,0,0,0,12.8582802,NA
735701,2014,4,12,1,Alagamento,Campanario,0,20.8792708,19.9234137,18.1089928,26.2367463,17.9065301,15.3414419,NA
735702,2014,4,13,1,,,52,27.1632821,23.6161963,13.9649089,22.4207893,21.4540586,41.0972507,NA
735703,2014,4,14,1,,,0,0.8,1,1.99268,2,1.4,0,NA
735704,2014,4,15,1,,,0,16.5380366,11.62432,8.89752,10.45726,11.82798,0,NA
735705,2014,4,16,1,,,6.4,2.37072,2.55974,1.2,1.9817,1.58536,0,NA
735706,2014,4,17,0,,,0,0,0,0,0,0,0,NA
735707,2014,4,18,0,,,0,0,0,0,0,0,0,NA
735708,2014,4,19,0,,,0,0,0,0,0,0,0,NA
735709,2014,4,20,1,,,0,2.3817,2.16706,2.97438,2.97804,2.77816413,2.18902,NA
735710,2014,4,21,0,,,0,0.2,0.2,0.8,0.4,0.4,0.2,NA
735711,2014,4,22,0,,,0,0,0,0,0,0,0,NA
735712,2014,4,23,0,,,0,0,0,0.2,0,0,0,NA
735713,2014,4,24,1,,,0,1.8,1.4,4.17072,2,2.4,2.59268,NA
735714,2014,4,25,1,,,0,0.4,0.6,1.39268,0.2,0.8,0,NA
735715,2014,4,26,1,,,0,0.79268,0.39268,1.2,1,0.4,0.79268,NA
735716,2014,4,27,0,,,0,0,0,0.2,0,0,0.2,NA
735717,2014,4,28,0,,,0,0,0,0.2,0,0.2,0,NA
735718,2014,4,29,0,,,0,0,0,0,0,0,0,NA
735719,2014,4,30,0,,,0,0,0,0,0,0,0,NA
735720,2014,5,1,0,,,0,0,0,0,0,0,0,NA
735721,2014,5,2,0,,,0,0,0,0,0,0,0,NA
735722,2014,5,3,0,,,0,0,0,0,0,0,0,NA
